    0.168678590476512909E+04    0.915712761044502344E+01   -0.155630427598953247E+01    0.502441704273223877E+04    0.510583221912384033E+00   -0.487205514340318332E+05   -0.703275511231553985E+01    1
    0.150823503255844116E+04    0.878795888662338243E+01   -0.883130967617034912E+00    0.199733674526214600E+04    0.263706982135772705E+00   -0.480512558040770236E+05   -0.703375511231551886E+01    1
    0.168206519544124603E+04    0.985831500411033801E+01   -0.103736174106597900E+01    0.442982912063598633E+04    0.589917063713073730E+00   -0.478160664116163462E+05   -0.703475511231550765E+01    1
    0.415951915383338928E+03    0.670586341679096254E+01   -0.420441329479217529E+00    0.982004106044769287E+04    0.730424582958221436E+00   -0.469136061322052919E+05   -0.703575511231551776E+01    1
    0.151620079636573792E+04    0.978458668947219934E+01   -0.499506682157516479E+00    0.595056176185607910E+04    0.368926763534545898E+00   -0.462491075064091710E+05   -0.703675511231548700E+01    1
    0.412661504745483398E+03    0.664634707093238841E+01   -0.662569969892501831E+00    0.983877480030059814E+04    0.380883812904357910E-01   -0.445932079989051781E+05   -0.703775511231547224E+01    1
    0.468804168105125427E+03    0.683106016278266903E+01   -0.135739111900329590E+01    0.148447632789611816E+04    0.536822676658630371E+00   -0.436341783154552104E+05   -0.703875511231545570E+01    1
    0.440021865963935852E+03    0.697240196704864523E+01   -0.165404665470123291E+01    0.365632772445678711E+04    0.814829647541046143E+00   -0.421285225442406299E+05   -0.703975511231547202E+01    1
    0.150340292036533356E+04    0.872156573235988652E+01   -0.107998713850975037E+01    0.306735932826995850E+04    0.890915989875793457E+00   -0.406638391007114624E+05   -0.704075511231547946E+01    1
    0.221347104907035828E+03    0.520829819023609186E+01   -0.173506653308868408E+01    0.443036437034606934E+04    0.137764930725097656E+00   -0.405669501100952693E+05   -0.704175511231548690E+01    1
    0.151475255906581879E+04    0.100768116021156331E+02   -0.748771339654922485E+00    0.941488504409790039E+04    0.374553799629211426E-01   -0.398360358684961393E+05   -0.704275511231548812E+01    1
    0.169260453879833221E+04    0.908246057629585302E+01   -0.156424522399902344E+01    0.320556342601776123E+04    0.825257003307342529E+00   -0.397809915487378603E+05   -0.704375511231546003E+01    1
    0.227891845107078552E+03    0.526910458743572274E+01   -0.130613115429878235E+01    0.815220296382904053E+04    0.503669738769531250E+00   -0.388029907532843135E+05   -0.704475511231549234E+01    1
    0.318393375277519226E+03    0.652129678964614889E+01   -0.102945351600646973E+01    0.993008553981781006E+04    0.860092639923095703E-01   -0.387532003563122926E+05   -0.704575511231552998E+01    1
    0.289279820322990417E+03    0.613313199102878581E+01   -0.118420946598052979E+01    0.210818171501159668E+04    0.617615699768066406E+00   -0.386887641989542972E+05   -0.704675511231549656E+01    1
    0.243109701275825500E+03    0.552064044296741496E+01   -0.112281423807144165E+01    0.676832199096679688E+04    0.602115392684936523E-01   -0.356032151338304466E+05   -0.704775511231548979E+01    1
    0.314742051959037781E+03    0.640112999022007045E+01   -0.267175346612930298E+00    0.527876973152160645E+04    0.267648100852966309E+00   -0.353504229006380483E+05   -0.704875511231552210E+01    1
    0.340825510025024414E+03    0.683565285563468983E+01   -0.802182167768478394E+00    0.379029154777526855E+04    0.770634055137634277E+00   -0.345990971521041574E+05   -0.704975511231552154E+01    1
    0.259355256557464600E+03    0.575096307218074809E+01   -0.850781112909317017E+00    0.617407500743865967E+04    0.759986281394958496E+00   -0.336971930845179741E+05   -0.705075511231551921E+01    1
    0.325955418348312378E+03    0.670971889376640362E+01   -0.799508273601531982E+00    0.189354419708251953E+04    0.888442993164062500E+00   -0.316580363219181090E+05   -0.705175511231552399E+01    1
    0.150886451482772827E+04    0.100363145697116849E+02   -0.106538546085357666E+01    0.152652680873870850E+04    0.263960957527160645E+00   -0.306838634194566148E+05   -0.705275511231551899E+01    1
    0.364191675782203674E+03    0.694155417621135751E+01   -0.561187028884887695E+00    0.658965408802032471E+04    0.515642225742340088E+00   -0.306809431952610466E+05   -0.705375511231552732E+01    1
    0.145997628808021545E+04    0.876757093846797986E+01   -0.100369143486022949E+01    0.196373462677001953E+02    0.651576936244964600E+00   -0.306581658642847397E+05   -0.705475511231554453E+01    1
    0.450753234028816223E+03    0.692172212123870878E+01   -0.850991398096084595E+00    0.396075844764709473E+03    0.869903683662414551E+00   -0.302826225018987789E+05   -0.705575511231553776E+01    1
    0.169745326459407806E+04    0.895158350706100592E+01   -0.321197986602783203E+00    0.696734368801116943E+04    0.571070790290832520E+00   -0.301184119826564602E+05   -0.705675511231551056E+01    1
    0.433475698828697205E+03    0.698589200854301495E+01   -0.741267859935760498E+00    0.706982374191284180E+04    0.446534037590026855E+00   -0.294730472281166294E+05   -0.705775511231549935E+01    1
    0.518922107219696045E+03    0.669027761518955266E+01   -0.932741105556488037E+00    0.359991908073425293E+04    0.703668713569641113E+00   -0.286439842148849493E+05   -0.705875511231551123E+01    1
    0.368086087703704834E+03    0.717367596685886433E+01   -0.153568023443222046E+01    0.615201592445373535E+03    0.166244506835937500E-01   -0.278719354543796835E+05   -0.705975511231552222E+01    1
    0.490967529416084290E+03    0.701446393966674897E+01   -0.145150151848793030E+01    0.784253597259521484E+04    0.869374811649322510E+00   -0.278509683223969041E+05   -0.706075511231553765E+01    1
    0.517324857115745544E+03    0.701333533585071578E+01   -0.172403004765510559E+01    0.856537818908691406E+04    0.762886166572570801E+00   -0.276171145627235965E+05   -0.706175511231552999E+01    1
