    0.346177313142320372E+03    0.986253259408267802E+01   -0.737238855122757553E+00    0.380659946931744969E+03    0.317272147921816627E+00   -0.285505556410687404E+02
    0.311220046966136351E+03    0.929404884258558894E+01   -0.598660725553279871E+00    0.338569865900287482E+03    0.400782843117881094E+00   -0.285436762136218611E+02
    0.351728474969610318E+03    0.988172511352702898E+01   -0.330371462954829997E+00    0.287333700753345568E+03    0.573152634131572691E+00   -0.285403095873085277E+02
    0.366330217334552799E+03    0.992704185675196982E+01   -0.524251971408122852E+00    0.347123381308978423E+03    0.600490543476171368E+00   -0.285253711675782640E+02
    0.339131145996154032E+03    0.970966842180565948E+01   -0.503924229701183890E+00    0.302120628314226508E+03    0.728592913774053996E+00   -0.285027458471027444E+02
    0.359450587288946849E+03    0.100640243125862341E+02   -0.383035940572395539E+00    0.335615196274831305E+03    0.351322380138431423E+00   -0.284957149236878635E+02
    0.359818462122389917E+03    0.100558683147907182E+02   -0.559830971647791831E+00    0.316282756062683063E+03    0.748590684409899176E+00   -0.284924886702072193E+02
    0.321623576593644032E+03    0.940231281889419002E+01   -0.602783923568014579E+00    0.354390318137527004E+03    0.318487193072598540E+00   -0.284829841698600461E+02
    0.363579516792011418E+03    0.100161802899152050E+02   -0.711340277549166622E+00    0.363979579609133111E+03    0.869363698554551867E+00   -0.284822614597130546E+02
    0.304026134467758709E+03    0.920204139692148715E+01   -0.474603853063362280E+00    0.353509868225242428E+03    0.483492807514841139E+00   -0.284804157635713793E+02
    0.356291986093190815E+03    0.981577540002606597E+01   -0.369024898046857786E+00    0.359196769486254027E+03    0.344936122469116868E+00   -0.284708441270573687E+02
    0.358904247090665024E+03    0.993056912472076192E+01   -0.262226121108838139E+00    0.454064244292688272E+03    0.150553945010527851E+00   -0.284684179886487847E+02
    0.351949895602605864E+03    0.995090668558070668E+01   -0.433522555818750099E+00    0.436305670334558670E+03    0.729782882607551531E+00   -0.284620784210450850E+02
    0.362220200322217636E+03    0.100401487538702447E+02   -0.663014389450760522E+00    0.399077514398384153E+03    0.325117122048212137E+00   -0.284592154188962390E+02
    0.362286897720577599E+03    0.984005696718038791E+01   -0.320815979434321275E+00    0.322742301420744695E+03    0.974239248833681737E+00   -0.284489320854033494E+02
    0.371700639503629361E+03    0.100576973088672581E+02   -0.691082384779554193E+00    0.377139837707500476E+03    0.671155384758381879E+00   -0.284416082453410830E+02
    0.337226776587769450E+03    0.971136610326147220E+01   -0.514062772365419196E+00    0.412533497633501781E+03    0.968974438920841785E+00   -0.284346925447161425E+02
    0.212013624395559958E+03    0.779851291429475957E+01   -0.266567744413940932E+00    0.341675061743713570E+03    0.116576349364134833E-01   -0.284234069242148166E+02
    0.240155311202337600E+03    0.820290842630998540E+01   -0.319905072389320200E+00    0.329459266761838251E+03    0.760473942892006760E+00   -0.284199320560964779E+02
